,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,177,2,1,0,177,4,3,0
3,3,167,7,1,0,167,14,3,0
4,4,153,11,1,1,153,24,3,4
5,5,140,17,0,2,140,36,0,8
6,6,135,19,0,2,135,40,0,9
7,7,126,22,1,2,126,46,3,9
8,8,116,24,3,2,116,48,11,9
9,9,116,24,3,2,116,48,11,9
10,10,114,24,3,2,114,50,11,9
11,11,107,24,5,2,107,51,17,9
12,12,97,23,6,3,97,52,20,15
13,13,93,22,8,3,93,50,26,15
14,14,90,23,8,3,90,52,26,16
15,15,84,18,10,5,84,40,34,26
