,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,149,16,1,0,149,32,3,0
5,5,138,18,3,0,138,36,10,0
6,6,132,21,3,0,132,42,10,0
7,7,123,25,2,1,123,50,7,4
8,8,113,27,4,1,113,54,13,4
9,9,113,27,4,1,113,54,13,4
10,10,109,29,4,1,109,58,13,4
11,11,102,29,5,2,102,58,16,8
12,12,87,34,5,3,87,68,16,13
13,13,83,34,6,3,83,68,19,14
14,14,81,34,6,3,81,70,19,14
15,15,76,29,7,5,76,60,23,25
