,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,151,13,2,0,151,27,6,0
5,5,141,13,4,1,141,27,12,4
6,6,135,16,4,1,135,33,12,4
7,7,127,18,4,2,127,37,12,8
8,8,116,24,4,1,116,52,12,4
9,9,116,24,4,1,116,52,12,4
10,10,112,26,4,1,112,56,12,4
11,11,107,26,3,2,107,56,9,11
12,12,97,23,6,3,97,47,24,15
13,13,92,25,6,3,92,51,24,16
14,14,89,25,7,3,89,51,27,16
15,15,80,25,9,3,80,52,34,17
