,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,151,14,1,0,151,30,3,0
5,5,139,18,2,0,139,38,7,0
6,6,135,17,4,0,135,36,13,0
7,7,129,15,7,0,129,30,25,0
8,8,118,21,6,0,118,45,21,0
9,9,118,21,6,0,118,45,21,0
10,10,116,20,7,0,116,43,25,0
11,11,110,19,8,1,110,42,26,6
12,12,98,18,11,2,98,38,38,10
13,13,93,21,11,1,93,47,38,6
14,14,91,21,10,2,91,47,35,11
15,15,83,20,13,1,83,45,49,7
