,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,154,9,2,1,154,18,7,5
5,5,142,14,2,1,142,28,9,5
6,6,137,15,3,1,137,30,12,5
7,7,128,19,2,2,128,38,9,9
8,8,120,19,4,2,120,39,16,9
9,9,120,19,4,2,120,39,16,9
10,10,118,20,2,3,118,41,7,18
11,11,110,23,2,3,110,48,7,19
12,12,97,26,2,4,97,54,6,25
13,13,93,25,4,4,93,52,12,25
14,14,90,26,4,4,90,55,12,25
15,15,80,26,7,4,80,54,23,25
