,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,152,11,3,0,152,23,9,0
5,5,143,13,2,1,143,30,6,5
6,6,140,11,4,1,140,26,12,6
7,7,134,10,5,2,134,23,16,11
8,8,129,7,6,3,129,15,21,17
9,9,129,7,6,3,129,15,21,17
10,10,126,7,7,3,126,15,24,17
11,11,117,11,7,3,117,24,24,17
12,12,105,14,5,5,105,34,17,26
13,13,102,14,5,5,102,36,17,27
14,14,99,15,5,5,99,39,17,27
15,15,88,18,5,6,88,46,15,33
