,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,152,11,3,0,152,22,10,0
5,5,141,14,3,1,141,29,10,4
6,6,138,11,6,1,138,23,19,4
7,7,133,12,4,2,133,25,12,9
8,8,122,17,3,3,122,35,9,13
9,9,122,17,3,3,122,35,9,13
10,10,119,17,4,3,119,35,12,13
11,11,111,20,5,2,111,44,15,9
12,12,101,20,5,3,101,48,15,15
13,13,97,20,6,3,97,47,20,15
14,14,95,18,8,3,95,40,29,15
15,15,87,19,8,3,87,45,30,17
