,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,151,13,2,0,151,27,6,0
5,5,141,15,2,1,141,33,6,4
6,6,136,16,3,1,136,35,9,4
7,7,127,20,3,1,127,44,9,4
8,8,122,20,1,2,122,46,3,13
9,9,122,20,1,2,122,46,3,13
10,10,119,20,2,2,119,46,6,13
11,11,112,19,5,2,112,43,16,13
12,12,98,23,5,3,98,53,15,18
13,13,94,23,6,3,94,54,18,18
14,14,91,24,6,3,91,57,18,18
15,15,84,22,8,3,84,55,27,18
