,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,148,18,0,0,148,36,0,0
5,5,136,21,2,0,136,42,6,0
6,6,130,24,2,0,130,48,6,0
7,7,123,24,4,0,123,48,13,0
8,8,113,27,4,1,113,54,13,4
9,9,113,27,4,1,113,54,13,4
10,10,110,27,5,1,110,54,16,4
11,11,104,25,8,1,104,50,26,4
12,12,91,27,8,3,91,54,25,14
13,13,86,29,8,3,86,59,25,14
14,14,84,28,8,4,84,57,24,19
15,15,74,31,7,5,74,65,21,24
