,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,154,10,1,1,154,20,3,5
5,5,140,17,1,1,140,34,3,5
6,6,135,19,1,1,135,39,3,5
7,7,127,20,3,1,127,41,9,5
8,8,119,20,5,1,119,42,16,5
9,9,119,20,5,1,119,42,16,5
10,10,116,21,4,2,116,44,13,9
11,11,107,25,4,2,107,52,13,10
12,12,93,28,5,3,93,57,17,15
13,13,88,30,5,3,88,61,17,16
14,14,84,32,5,3,84,65,17,16
15,15,78,30,5,4,78,63,17,24
