,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,177,2,1,0,177,4,3,0
3,3,167,7,1,0,167,14,3,0
4,4,151,12,3,0,151,24,9,0
5,5,140,16,3,0,140,34,9,0
6,6,136,16,4,0,136,35,12,0
7,7,126,21,4,0,126,45,12,0
8,8,122,16,6,1,122,34,20,7
9,9,122,16,6,1,122,34,20,7
10,10,119,17,6,1,119,36,20,8
11,11,111,19,7,1,111,41,23,8
12,12,97,24,7,1,97,50,23,9
13,13,94,24,7,1,94,52,24,9
14,14,90,26,7,1,90,56,24,9
15,15,79,29,8,1,79,63,27,10
