,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,150,15,1,0,150,30,3,0
5,5,139,16,4,0,139,32,12,0
6,6,133,19,4,0,133,38,12,0
7,7,123,24,4,0,123,48,12,0
8,8,114,26,4,1,114,52,12,5
9,9,114,26,4,1,114,52,12,5
10,10,111,26,5,1,111,52,15,5
11,11,105,24,7,2,105,48,21,9
12,12,94,24,8,3,94,49,24,14
13,13,90,25,7,4,90,52,21,18
14,14,87,26,7,4,87,54,21,19
15,15,79,27,4,7,79,58,12,32
