,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,149,16,1,0,149,32,3,0
5,5,137,19,3,0,137,38,9,0
6,6,132,21,3,0,132,43,9,0
7,7,124,23,4,0,124,48,12,0
8,8,117,22,5,1,117,45,18,4
9,9,117,22,5,1,117,45,18,4
10,10,114,22,6,1,114,45,21,4
11,11,109,21,5,3,109,44,18,13
12,12,98,20,8,3,98,42,28,16
13,13,94,19,10,3,94,39,35,16
14,14,93,19,8,4,93,39,27,25
15,15,82,21,9,5,82,43,29,30
