,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,152,10,4,0,152,20,12,0
5,5,139,15,5,0,139,30,15,0
6,6,134,16,6,0,134,32,18,0
7,7,127,17,6,1,127,34,19,4
8,8,118,20,5,2,118,40,16,10
9,9,118,20,5,2,118,40,16,10
10,10,114,22,5,2,114,44,16,10
11,11,107,23,4,4,107,46,12,19
12,12,97,25,4,3,97,55,13,19
13,13,92,26,5,3,92,57,16,19
14,14,90,25,5,4,90,55,16,23
15,15,84,23,6,4,84,52,22,26
