,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,177,2,1,0,177,4,3,0
3,3,168,5,2,0,168,10,6,0
4,4,151,14,1,0,151,30,3,0
5,5,139,18,2,0,139,39,6,0
6,6,135,18,2,1,135,37,6,6
7,7,127,21,1,2,127,44,3,10
8,8,118,22,3,2,118,46,10,10
9,9,118,22,3,2,118,46,10,10
10,10,116,20,5,2,116,42,16,10
11,11,111,20,3,4,111,43,10,20
12,12,102,20,2,5,102,49,6,27
13,13,100,18,2,6,100,45,7,32
14,14,98,17,3,6,98,42,11,33
15,15,90,20,2,5,90,62,7,25
