,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,152,10,4,0,152,20,12,0
5,5,140,16,3,0,140,34,9,0
6,6,134,19,3,0,134,40,9,0
7,7,126,20,5,0,126,40,17,0
8,8,116,24,4,1,116,49,12,6
9,9,116,24,4,1,116,49,12,6
10,10,114,24,3,2,114,49,9,11
11,11,104,29,3,2,104,59,9,11
12,12,94,26,7,2,94,54,22,13
13,13,89,28,7,2,89,59,22,13
14,14,86,29,6,3,86,61,19,17
15,15,74,33,7,3,74,69,22,18
