,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,163,6,3,0,163,12,9,0
5,5,153,11,3,0,153,22,9,0
6,6,149,13,3,0,149,26,9,0
7,7,141,17,3,0,141,34,9,0
8,8,129,23,3,0,129,46,9,0
9,9,128,22,4,0,128,44,12,0
10,10,124,22,5,0,124,45,15,0
11,11,119,23,6,0,119,47,18,0
12,12,113,22,4,2,113,48,14,9
13,13,109,22,5,2,109,49,17,9
14,14,104,24,3,3,104,54,9,17
15,15,101,22,3,4,101,52,9,22
