,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,150,15,1,0,150,31,3,0
5,5,139,17,2,1,139,35,6,4
6,6,134,18,3,1,134,37,9,4
7,7,125,22,3,1,125,46,9,4
8,8,117,23,2,3,117,48,7,12
9,9,117,23,2,3,117,48,7,12
10,10,113,25,2,3,113,52,7,12
11,11,105,27,3,3,105,57,10,12
12,12,97,20,9,3,97,40,33,14
13,13,95,19,7,5,95,38,26,25
14,14,91,21,7,5,91,42,26,25
15,15,84,19,8,6,84,38,26,36
