,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,151,12,3,0,151,24,9,0
5,5,139,17,2,1,139,34,6,4
6,6,133,20,2,1,133,40,6,4
7,7,125,22,3,1,125,44,10,4
8,8,117,22,4,2,117,44,13,9
9,9,117,22,4,2,117,44,13,9
10,10,114,22,5,2,114,44,16,9
11,11,108,21,7,2,108,43,22,10
12,12,92,29,5,3,92,61,16,14
13,13,89,29,5,3,89,64,16,14
14,14,87,28,6,3,87,60,22,14
15,15,80,25,7,5,80,56,24,23
