,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,153,10,2,1,153,20,7,4
5,5,141,14,3,1,141,28,10,5
6,6,137,16,3,0,137,37,10,0
7,7,129,19,1,2,129,43,4,8
8,8,118,23,2,2,118,47,11,8
9,9,118,23,2,2,118,47,11,8
10,10,116,22,3,2,116,45,15,8
11,11,109,23,3,3,109,47,15,13
12,12,96,25,4,4,96,52,18,18
13,13,92,25,4,5,92,52,17,23
14,14,91,23,5,5,91,48,21,24
15,15,83,23,4,7,83,49,15,37
