,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,160,12,0,0,160,24,0,0
5,5,152,14,0,1,152,28,0,4
6,6,149,14,1,1,149,28,3,4
7,7,143,15,2,1,143,31,6,4
8,8,133,17,4,1,133,35,12,4
9,9,131,18,4,1,131,37,12,4
10,10,126,19,5,1,126,39,15,4
11,11,122,20,4,2,122,41,12,9
12,12,115,19,4,3,115,41,12,16
13,13,112,17,6,3,112,37,19,16
14,14,106,19,6,3,106,43,19,16
15,15,100,19,8,3,100,39,29,16
