,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,150,16,0,0,150,34,0,0
5,5,138,19,2,0,138,40,6,0
6,6,132,22,2,0,132,46,6,0
7,7,124,24,3,0,124,49,11,0
8,8,115,26,4,0,115,55,14,0
9,9,115,26,4,0,115,55,14,0
10,10,112,26,5,0,112,55,17,0
11,11,107,24,6,1,107,51,21,5
12,12,92,30,5,2,92,65,16,11
13,13,89,29,6,2,89,65,19,11
14,14,87,28,7,2,87,63,23,11
15,15,83,21,10,3,83,49,33,19
