,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,149,17,0,0,149,35,0,0
5,5,138,19,2,0,138,39,7,0
6,6,133,20,3,0,133,41,10,0
7,7,123,25,3,0,123,51,10,0
8,8,113,28,3,1,113,57,10,4
9,9,113,28,3,1,113,57,10,4
10,10,109,30,3,1,109,61,10,4
11,11,103,30,4,1,103,64,13,4
12,12,91,32,6,0,91,73,20,0
13,13,87,33,5,1,87,76,17,4
14,14,85,32,6,1,85,75,20,4
15,15,79,29,6,3,79,69,21,15
