,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,150,15,1,0,150,30,4,0
5,5,136,22,1,0,136,44,4,0
6,6,131,23,2,0,131,46,7,0
7,7,123,25,3,0,123,50,10,0
8,8,112,29,4,0,112,58,13,0
9,9,112,29,4,0,112,58,13,0
10,10,109,29,5,0,109,58,16,0
11,11,101,32,5,0,101,66,16,0
12,12,90,28,10,1,90,58,31,4
13,13,87,29,7,3,87,62,22,12
14,14,84,29,8,3,84,62,25,12
15,15,77,26,11,3,77,57,34,15
