,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,152,11,2,1,152,22,6,4
5,5,140,15,3,1,140,31,9,4
6,6,135,18,2,1,135,39,6,4
7,7,128,20,2,1,128,45,6,5
8,8,119,21,4,1,119,46,14,5
9,9,119,21,4,1,119,46,14,5
10,10,115,23,4,1,115,50,14,5
11,11,107,25,5,1,107,52,19,6
12,12,95,24,8,2,95,50,29,10
13,13,91,25,6,4,91,52,21,20
14,14,88,26,6,4,88,54,21,21
15,15,80,25,7,5,80,54,24,26
