,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,151,13,2,0,151,26,6,0
5,5,141,13,5,0,141,26,16,0
6,6,135,16,5,0,135,32,16,0
7,7,128,17,5,1,128,34,16,5
8,8,119,20,5,1,119,44,16,4
9,9,119,20,5,1,119,44,16,4
10,10,117,20,5,1,117,46,16,4
11,11,111,20,5,2,111,47,16,9
12,12,99,20,8,2,99,43,30,11
13,13,96,20,8,2,96,43,26,18
14,14,94,20,6,4,94,43,19,27
15,15,83,24,6,4,83,52,19,29
