,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,153,10,2,1,153,20,6,5
5,5,140,15,3,1,140,30,9,5
6,6,134,18,3,1,134,36,9,5
7,7,125,22,3,1,125,44,9,6
8,8,118,19,7,1,118,38,22,6
9,9,118,19,7,1,118,38,22,6
10,10,115,20,7,1,115,40,22,7
11,11,109,21,6,2,109,44,18,13
12,12,98,20,7,4,98,40,25,21
13,13,94,21,7,4,94,44,25,21
14,14,92,19,9,4,92,40,31,21
15,15,85,18,8,6,85,39,29,31
