,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,150,15,1,0,150,31,3,0
5,5,139,19,1,0,139,42,3,0
6,6,135,18,3,0,135,40,9,0
7,7,126,22,2,1,126,48,6,4
8,8,116,24,4,1,116,51,13,4
9,9,116,24,4,1,116,51,13,4
10,10,113,25,4,1,113,54,13,4
11,11,105,27,4,2,105,58,13,8
12,12,92,29,6,2,92,62,22,8
13,13,90,28,5,3,90,60,19,15
14,14,87,28,6,3,87,60,22,15
15,15,83,24,5,5,83,53,15,33
