,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,152,13,1,0,152,28,4,0
5,5,141,14,4,0,141,29,14,0
6,6,135,17,4,0,135,35,14,0
7,7,128,17,5,1,128,35,17,4
8,8,122,16,5,2,122,36,16,10
9,9,122,16,5,2,122,36,16,10
10,10,119,17,5,2,119,39,16,10
11,11,112,19,5,2,112,48,16,8
12,12,98,22,6,3,98,51,22,13
13,13,95,19,9,3,95,45,31,13
14,14,91,21,9,3,91,49,31,13
15,15,81,21,11,4,81,49,37,17
