,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,168,6,1,0,168,12,3,0
4,4,153,12,1,0,153,26,4,0
5,5,139,19,1,0,139,40,4,0
6,6,135,18,3,0,135,38,10,0
7,7,129,17,4,1,129,36,13,5
8,8,120,19,5,1,120,41,16,6
9,9,120,19,5,1,120,41,16,6
10,10,118,19,3,3,118,41,10,14
11,11,111,19,5,3,111,42,16,14
12,12,100,20,4,5,100,46,14,23
13,13,95,21,5,5,95,48,17,23
14,14,92,22,5,5,92,51,17,23
15,15,82,23,7,5,82,52,24,25
