,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,153,11,2,0,153,23,7,0
5,5,142,14,3,0,142,31,10,0
6,6,136,17,3,0,136,37,10,0
7,7,129,18,3,1,129,39,10,4
8,8,120,19,5,1,120,41,17,4
9,9,120,19,5,1,120,41,17,4
10,10,116,21,5,1,116,45,17,4
11,11,108,24,4,2,108,52,14,8
12,12,97,22,7,3,97,49,24,12
13,13,93,23,6,4,93,52,21,16
14,14,90,24,6,4,90,54,21,17
15,15,82,26,6,3,82,59,21,20
