,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,148,18,0,0,148,36,0,0
5,5,137,20,2,0,137,40,7,0
6,6,132,21,3,0,132,42,10,0
7,7,123,24,4,0,123,48,13,0
8,8,113,26,6,0,113,52,19,0
9,9,113,26,6,0,113,52,19,0
10,10,109,28,6,0,109,56,19,0
11,11,105,25,8,0,105,50,26,0
12,12,94,25,8,2,94,51,26,10
13,13,91,24,9,2,91,50,30,10
14,14,90,23,8,3,90,48,26,17
15,15,81,24,10,2,81,49,38,13
