,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,151,14,0,1,151,29,0,4
5,5,140,17,1,1,140,36,3,5
6,6,136,17,2,1,136,36,7,5
7,7,127,20,3,1,127,42,10,5
8,8,115,26,3,1,115,54,10,5
9,9,115,26,3,1,115,54,10,5
10,10,112,27,3,1,112,56,10,5
11,11,104,28,5,1,104,57,17,5
12,12,89,32,7,1,89,66,23,5
13,13,85,31,9,1,85,64,29,5
14,14,83,29,11,1,83,59,36,5
15,15,75,29,10,3,75,59,33,16
