,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,161,10,1,0,161,20,3,0
5,5,151,15,1,0,151,30,3,0
6,6,147,17,1,0,147,34,3,0
7,7,141,18,2,0,141,36,7,0
8,8,130,22,3,0,130,44,10,0
9,9,128,23,3,0,128,46,10,0
10,10,124,23,4,0,124,47,13,0
11,11,120,24,3,1,120,50,9,5
12,12,108,28,4,1,108,59,12,5
13,13,104,28,5,1,104,58,16,6
14,14,97,30,6,1,97,62,19,6
15,15,92,29,8,1,92,60,26,6
