,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,148,18,0,0,148,36,0,0
5,5,137,19,3,0,137,38,9,0
6,6,132,21,3,0,132,43,9,0
7,7,125,22,4,0,125,47,12,0
8,8,117,21,7,0,117,45,22,0
9,9,117,21,7,0,117,45,22,0
10,10,115,21,7,0,115,45,24,0
11,11,107,24,6,1,107,52,19,6
12,12,93,29,4,3,93,63,12,16
13,13,89,30,4,3,89,67,12,16
14,14,87,28,6,3,87,62,19,16
15,15,80,26,7,4,80,57,24,23
