,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,152,13,1,0,152,29,3,0
5,5,139,19,1,0,139,42,3,0
6,6,133,22,1,0,133,48,3,0
7,7,129,18,4,0,129,40,15,0
8,8,122,19,3,1,122,45,12,5
9,9,122,19,3,1,122,45,12,5
10,10,118,21,3,1,118,49,12,5
11,11,111,20,6,1,111,45,23,5
12,12,100,21,6,2,100,49,22,13
13,13,95,22,7,2,95,51,25,13
14,14,93,23,5,3,93,56,16,19
15,15,89,16,9,3,89,38,35,22
