,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,169,5,1,0,169,10,4,0
4,4,153,10,3,0,153,20,10,0
5,5,140,16,3,0,140,33,10,0
6,6,134,19,3,0,134,39,10,0
7,7,126,21,4,0,126,44,13,0
8,8,119,19,6,1,119,40,20,4
9,9,119,19,6,1,119,40,20,4
10,10,117,19,5,2,117,40,17,9
11,11,109,21,5,3,109,44,17,13
12,12,97,21,8,3,97,45,28,13
13,13,91,24,8,3,91,51,28,13
14,14,87,26,8,3,87,55,28,13
15,15,82,22,9,4,82,46,32,23
