,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,177,3,0,0,177,7,0,0
3,3,167,8,0,0,167,17,0,0
4,4,152,12,2,0,152,26,6,0
5,5,139,18,1,1,139,38,3,4
6,6,135,18,2,1,135,37,7,5
7,7,129,18,1,3,129,37,4,14
8,8,121,18,2,4,121,37,7,19
9,9,121,18,2,4,121,37,7,19
10,10,118,19,2,4,118,40,7,19
11,11,111,19,4,4,111,40,13,20
12,12,99,21,5,4,99,48,16,21
13,13,94,22,6,4,94,50,19,21
14,14,91,23,6,4,91,52,19,22
15,15,83,22,8,4,83,51,28,22
