,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,177,2,1,0,177,4,3,0
3,3,167,7,1,0,167,14,3,0
4,4,151,12,3,0,151,24,9,0
5,5,140,16,1,2,140,33,3,8
6,6,134,19,1,2,134,39,3,8
7,7,125,23,1,2,125,48,3,8
8,8,120,19,4,2,120,40,16,8
9,9,120,19,4,2,120,40,16,8
10,10,116,21,4,2,116,44,16,8
11,11,107,24,5,2,107,50,19,8
12,12,91,30,5,3,91,62,19,12
13,13,88,28,7,3,88,56,28,12
14,14,87,26,8,3,87,53,32,12
15,15,78,25,10,4,78,51,36,19
