,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,161,10,1,0,161,20,3,0
5,5,152,13,2,0,152,26,6,0
6,6,149,13,3,0,149,26,9,0
7,7,142,15,4,0,142,30,12,0
8,8,133,17,3,2,133,34,9,8
9,9,131,18,3,2,131,36,9,8
10,10,127,18,3,3,127,36,9,12
11,11,122,19,4,3,122,38,12,12
12,12,112,21,4,4,112,42,12,18
13,13,107,23,4,4,107,46,12,19
14,14,103,23,5,3,103,46,18,17
15,15,96,25,6,3,96,50,21,17
