,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,150,14,2,0,150,28,6,0
5,5,140,16,3,0,140,35,9,0
6,6,135,17,4,0,135,37,12,0
7,7,126,21,3,1,126,45,9,4
8,8,119,21,4,1,119,46,14,4
9,9,119,21,4,1,119,46,14,4
10,10,115,23,4,1,115,50,14,4
11,11,108,24,4,2,108,52,13,10
12,12,98,24,4,3,98,57,13,15
13,13,96,23,4,3,96,57,14,16
14,14,93,24,3,4,93,59,10,21
15,15,84,26,3,4,84,67,10,22
