,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,151,13,2,0,151,27,6,0
5,5,140,15,3,1,140,31,9,4
6,6,135,17,3,1,135,35,9,5
7,7,127,19,4,1,127,40,12,5
8,8,118,21,5,1,118,46,15,5
9,9,118,21,5,1,118,46,15,5
10,10,114,23,5,1,114,50,15,5
11,11,106,26,5,1,106,56,15,5
12,12,96,25,6,2,96,55,19,11
13,13,92,25,6,3,92,54,20,15
14,14,90,25,6,3,90,56,20,15
15,15,81,25,7,4,81,56,23,21
