,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,151,12,3,0,151,24,9,0
5,5,139,17,3,0,139,34,11,0
6,6,137,15,4,0,137,30,17,0
7,7,129,18,4,0,129,40,15,0
8,8,119,20,6,0,119,40,25,0
9,9,119,20,6,0,119,40,25,0
10,10,115,22,6,0,115,44,25,0
11,11,109,23,6,0,109,48,27,0
12,12,95,26,6,2,95,54,24,11
13,13,92,26,5,3,92,54,17,21
14,14,88,28,5,3,88,58,17,21
15,15,80,25,8,4,80,52,24,28
