,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,148,18,0,0,148,36,0,0
5,5,135,23,1,0,135,46,3,0
6,6,131,23,2,0,131,46,7,0
7,7,123,26,1,1,123,53,3,5
8,8,113,29,1,2,113,59,3,9
9,9,113,29,1,2,113,59,3,9
10,10,111,29,1,2,111,60,3,10
11,11,103,31,2,2,103,65,6,10
12,12,93,28,6,2,93,60,21,10
13,13,88,30,6,2,88,65,21,10
14,14,86,29,7,2,86,64,24,10
15,15,79,23,12,3,79,50,41,14
