,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,150,14,2,0,150,28,6,0
5,5,138,17,4,0,138,34,12,0
6,6,134,17,5,0,134,35,15,0
7,7,127,16,8,0,127,33,24,0
8,8,118,17,9,1,118,34,28,4
9,9,118,17,9,1,118,34,28,4
10,10,115,18,8,2,115,36,25,8
11,11,109,18,9,2,109,36,27,12
12,12,98,20,6,5,98,40,18,28
13,13,94,20,6,6,94,40,18,32
14,14,93,19,7,5,93,38,25,28
15,15,87,18,5,7,87,36,19,42
