,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,149,16,1,0,149,32,3,0
5,5,136,21,2,0,136,42,6,0
6,6,132,21,3,0,132,43,9,0
7,7,124,22,5,0,124,45,15,0
8,8,115,23,7,0,115,48,21,0
9,9,115,23,7,0,115,48,21,0
10,10,112,23,8,0,112,48,24,0
11,11,105,23,9,1,105,48,27,4
12,12,94,23,9,3,94,47,28,15
13,13,91,24,7,4,91,51,22,20
14,14,88,24,8,4,88,51,25,20
15,15,81,23,8,5,81,48,28,24
