,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,152,13,1,0,152,29,3,0
5,5,142,13,4,0,142,29,13,0
6,6,137,15,4,0,137,34,13,0
7,7,130,15,5,1,130,34,16,4
8,8,122,16,6,1,122,40,18,4
9,9,122,16,6,1,122,40,18,4
10,10,118,18,6,1,118,44,18,4
11,11,110,20,6,2,110,45,21,8
12,12,99,17,11,2,99,37,40,8
13,13,94,18,12,2,94,39,43,8
14,14,92,17,12,3,92,37,40,15
15,15,83,19,11,4,83,42,37,22
