,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,173,4,1,0,173,8,3,0
4,4,162,9,1,0,162,19,3,0
5,5,154,10,3,0,154,21,9,0
6,6,150,12,3,0,150,25,9,0
7,7,144,14,3,0,144,31,9,0
8,8,135,16,4,0,135,36,13,0
9,9,133,17,4,0,133,38,13,0
10,10,127,20,4,0,127,44,13,0
11,11,121,23,4,0,121,50,13,0
12,12,110,25,6,0,110,55,19,0
13,13,105,27,6,0,105,60,19,0
14,14,100,27,7,0,100,60,24,0
15,15,95,29,5,1,95,64,18,7
