,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,150,15,1,0,150,31,3,0
5,5,137,20,2,0,137,40,7,0
6,6,133,20,3,0,133,41,10,0
7,7,125,22,4,0,125,45,14,0
8,8,117,21,7,0,117,43,24,0
9,9,117,21,7,0,117,43,24,0
10,10,113,23,7,0,113,47,24,0
11,11,106,23,8,1,106,47,26,5
12,12,95,20,12,2,95,41,38,10
13,13,92,22,10,2,92,51,32,9
14,14,92,21,9,2,92,49,29,12
15,15,85,19,11,2,85,44,41,12
