,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,153,11,2,0,153,24,7,0
5,5,141,16,1,1,141,35,4,4
6,6,136,17,2,1,136,35,9,4
7,7,131,14,5,1,131,30,19,4
8,8,121,18,4,2,121,38,14,11
9,9,121,18,4,2,121,38,14,11
10,10,117,20,4,2,117,42,14,11
11,11,111,21,4,2,111,46,14,12
12,12,100,21,7,1,100,46,28,9
13,13,96,22,6,2,96,49,21,17
14,14,95,20,7,2,95,46,25,17
15,15,87,20,7,3,87,47,25,24
