,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,149,16,1,0,149,32,3,0
5,5,135,23,1,0,135,46,3,0
6,6,130,24,2,0,130,48,6,0
7,7,124,23,3,1,124,46,10,4
8,8,116,23,4,2,116,46,12,10
9,9,116,23,4,2,116,46,12,10
10,10,114,23,4,2,114,48,12,10
11,11,106,26,4,2,106,56,12,10
12,12,96,26,5,2,96,61,15,12
13,13,92,27,5,2,92,63,15,14
14,14,89,29,5,1,89,76,15,4
15,15,81,27,6,3,81,62,18,23
