,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,150,15,1,0,150,31,3,0
5,5,138,18,3,0,138,37,9,0
6,6,132,21,3,0,132,43,9,0
7,7,124,23,4,0,124,47,13,0
8,8,116,24,4,1,116,50,14,4
9,9,116,24,4,1,116,50,14,4
10,10,114,23,5,1,114,49,17,4
11,11,108,23,5,2,108,50,18,8
12,12,94,27,5,3,94,60,18,12
13,13,91,26,6,3,91,58,23,12
14,14,89,27,4,4,89,60,17,18
15,15,82,26,4,5,82,61,14,27
