,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,151,14,1,0,151,30,3,0
5,5,139,17,3,0,139,35,10,0
6,6,134,18,4,0,134,37,13,0
7,7,126,21,4,0,126,45,13,0
8,8,115,26,3,1,115,55,10,4
9,9,115,26,3,1,115,55,10,4
10,10,113,25,3,2,113,53,10,8
11,11,105,26,5,2,105,55,16,8
12,12,96,23,8,2,96,51,27,10
13,13,94,22,7,3,94,50,25,15
14,14,92,22,8,2,92,53,29,10
15,15,83,26,7,1,83,71,26,4
