,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,151,14,1,0,151,29,4,0
5,5,141,16,0,2,141,33,0,10
6,6,137,15,2,2,137,31,6,10
7,7,129,17,3,2,129,36,9,10
8,8,118,22,3,2,118,47,9,10
9,9,118,22,3,2,118,47,9,10
10,10,114,24,3,2,114,51,9,10
11,11,108,23,5,2,108,49,16,11
12,12,97,23,5,4,97,48,17,22
13,13,94,22,6,4,94,44,22,24
14,14,92,21,7,4,92,43,25,24
15,15,85,23,6,3,85,54,19,26
