,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,150,15,1,0,150,31,3,0
5,5,138,19,2,0,138,40,6,0
6,6,134,19,3,0,134,41,9,0
7,7,127,19,5,0,127,42,15,0
8,8,119,20,5,1,119,45,16,4
9,9,119,20,5,1,119,45,16,4
10,10,117,20,4,2,117,45,13,9
11,11,111,19,5,3,111,42,18,13
12,12,99,17,10,3,99,37,35,13
13,13,96,16,10,4,96,34,36,18
14,14,93,16,11,4,93,34,39,18
15,15,83,19,9,6,83,40,30,31
