,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,151,13,2,0,151,27,6,0
5,5,139,18,2,0,139,39,6,0
6,6,134,19,3,0,134,40,10,0
7,7,128,19,4,0,128,42,14,0
8,8,117,24,4,0,117,53,14,0
9,9,117,24,4,0,117,53,14,0
10,10,113,26,4,0,113,57,14,0
11,11,106,27,5,0,106,61,17,0
12,12,94,29,5,1,94,67,18,5
13,13,93,26,4,3,93,61,15,15
14,14,91,25,5,3,91,60,18,15
15,15,81,26,7,3,81,61,25,17
