,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,151,13,2,0,151,26,7,0
5,5,138,18,3,0,138,36,10,0
6,6,134,18,3,1,134,36,10,4
7,7,125,21,4,1,125,42,13,4
8,8,117,21,6,1,117,44,19,4
9,9,117,21,6,1,117,44,19,4
10,10,114,22,5,2,114,46,16,8
11,11,107,22,6,3,107,46,18,13
12,12,93,27,6,3,93,58,18,15
13,13,90,26,7,3,90,56,21,17
14,14,87,27,7,3,87,58,21,18
15,15,79,27,8,3,79,56,33,16
