,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,148,18,0,0,148,36,0,0
5,5,137,21,1,0,137,43,4,0
6,6,132,22,2,0,132,45,7,0
7,7,124,24,3,0,124,50,10,0
8,8,118,20,7,0,118,42,24,0
9,9,118,20,7,0,118,42,24,0
10,10,116,18,9,0,116,38,30,0
11,11,106,23,9,0,106,48,30,0
12,12,93,25,9,2,93,52,30,9
13,13,90,24,8,4,90,50,26,18
14,14,88,24,7,5,88,50,22,24
15,15,78,25,9,5,78,53,28,25
