,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,152,12,2,0,152,26,6,0
5,5,142,14,1,2,142,30,3,9
6,6,137,16,1,2,137,35,3,9
7,7,129,17,3,2,129,37,9,9
8,8,119,20,4,2,119,44,12,9
9,9,119,20,4,2,119,44,12,9
10,10,117,19,4,3,117,42,12,13
11,11,107,24,4,3,107,52,12,13
12,12,94,27,4,4,94,58,12,18
13,13,89,29,3,5,89,62,9,22
14,14,88,27,4,5,88,58,12,24
15,15,79,26,6,6,79,56,18,29
