,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,179,2,0,0,179,5,0,0
3,3,174,3,1,0,174,7,3,0
4,4,162,9,1,0,162,19,3,0
5,5,153,13,0,1,153,27,0,4
6,6,149,15,0,1,149,31,0,4
7,7,143,15,2,1,143,31,6,4
8,8,132,19,3,1,132,39,9,4
9,9,131,18,4,1,131,37,12,4
10,10,125,21,4,1,125,43,12,4
11,11,121,21,5,1,121,44,15,4
12,12,112,22,6,1,112,47,21,4
13,13,109,21,7,1,109,45,26,4
14,14,103,22,8,1,103,48,29,4
15,15,99,23,7,1,99,51,26,4
