,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,177,2,1,0,177,4,3,0
3,3,167,7,1,0,167,14,3,0
4,4,152,11,3,0,152,23,9,0
5,5,140,16,2,1,140,34,6,4
6,6,135,17,3,1,135,36,9,4
7,7,129,16,4,2,129,33,14,8
8,8,119,19,5,2,119,39,18,8
9,9,119,19,5,2,119,39,18,8
10,10,115,21,5,2,115,43,18,8
11,11,107,23,6,2,107,47,21,9
12,12,95,24,7,3,95,48,27,14
13,13,91,25,6,4,91,50,23,20
14,14,88,25,7,4,88,50,26,20
15,15,79,25,9,4,79,50,32,23
