,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,150,15,1,0,150,30,4,0
5,5,136,22,1,0,136,44,4,0
6,6,131,23,2,0,131,46,7,0
7,7,123,24,4,0,123,48,13,0
8,8,114,25,6,0,114,51,19,0
9,9,114,25,6,0,114,51,19,0
10,10,112,25,5,1,112,52,16,4
11,11,108,23,4,3,108,49,13,14
12,12,99,20,7,3,99,45,26,14
13,13,95,21,6,4,95,47,23,19
14,14,93,21,5,5,93,47,20,24
15,15,85,22,5,5,85,54,20,25
