,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,151,13,2,0,151,26,7,0
5,5,140,15,3,1,140,30,9,5
6,6,136,16,2,2,136,33,6,9
7,7,129,17,3,2,129,36,9,10
8,8,120,20,2,3,120,42,6,16
9,9,120,20,2,3,120,42,6,16
10,10,117,21,2,3,117,45,6,16
11,11,109,24,2,3,109,51,8,16
12,12,97,24,5,3,97,52,19,16
13,13,93,23,7,3,93,50,25,16
14,14,91,23,6,4,91,50,22,21
15,15,79,27,7,4,79,58,25,22
