,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,173,4,1,0,173,8,3,0
4,4,162,9,1,0,162,18,3,0
5,5,153,12,2,0,153,24,6,0
6,6,150,13,1,1,150,26,3,4
7,7,144,14,2,1,144,29,6,4
8,8,134,17,3,1,134,36,9,4
9,9,133,17,3,1,133,37,9,4
10,10,129,18,3,1,129,40,9,5
11,11,125,18,4,1,125,40,13,5
12,12,115,19,5,2,115,41,18,9
13,13,111,19,6,2,111,41,22,9
14,14,105,21,6,2,105,47,22,9
15,15,100,22,5,3,100,50,19,14
